record_id,event_date,asset_id,business_key,event_type,numeric_value,source_medium,schema_version,required_value_valid
REC-20260318-COMMERCE_ORDERS-098,2026-03-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260318-098,standard,328.79,governed/source,v1,1
REC-20260318-COMMERCE_ORDERS-099,2026-03-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260318-099,standard,436.2,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-000,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-000,standard,70.78,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-001,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-001,standard,367.8,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-002,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-002,standard,155.15,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-003,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-003,standard,113.81,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-004,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-004,standard,229.22,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-005,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-005,standard,304.52,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-006,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-006,standard,78.02,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-007,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-007,standard,466.79,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-008,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-008,standard,459.61,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-009,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-009,standard,498.2,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-010,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-010,standard,416.06,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-011,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-011,standard,397.75,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-012,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-012,standard,244.44,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-013,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-013,standard,203.34,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-014,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-014,standard,172.16,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-015,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-015,standard,354.64,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-016,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-016,standard,105.9,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-017,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-017,standard,245.81,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-018,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-018,standard,205.28,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-019,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-019,standard,381.69,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-020,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-020,standard,410.66,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-021,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-021,standard,69.17,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-022,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-022,standard,436.72,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-023,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-023,standard,64.36,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-024,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-024,standard,211.5,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-025,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-025,standard,485.06,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-026,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-026,standard,76.33,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-027,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-027,standard,463.64,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-028,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-028,standard,269.25,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-029,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-029,standard,269.11,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-030,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-030,standard,190.31,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-031,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-031,standard,307.64,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-032,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-032,standard,366.21,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-033,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-033,standard,449.18,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-034,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-034,standard,66.92,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-035,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-035,standard,294.22,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-036,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-036,standard,465.48,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-037,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-037,standard,393.02,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-038,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-038,standard,301.38,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-039,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-039,standard,283.85,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-040,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-040,standard,474.21,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-041,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-041,standard,483.95,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-042,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-042,standard,474.12,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-043,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-043,standard,110.73,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-044,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-044,standard,441.08,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-045,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-045,standard,32.56,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-046,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-046,standard,121.47,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-047,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-047,standard,391.61,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-048,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-048,standard,63.33,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-049,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-049,standard,334.01,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-050,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-050,standard,113.8,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-051,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-051,standard,443.78,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-052,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-052,standard,343.76,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-053,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-053,standard,499.39,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-054,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-054,standard,327.35,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-055,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-055,standard,369.8,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-056,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-056,standard,460.58,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-057,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-057,standard,210.88,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-058,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-058,standard,302.21,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-059,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-059,standard,226.92,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-060,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-060,standard,239.1,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-061,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-061,standard,257.34,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-062,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-062,standard,229.64,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-063,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-063,standard,239.67,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-064,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-064,standard,467.92,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-065,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-065,standard,478.77,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-066,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-066,standard,42.35,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-067,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-067,standard,373.46,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-068,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-068,standard,338.4,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-069,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-069,standard,390.31,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-070,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-070,standard,195.43,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-071,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-071,standard,144.23,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-072,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-072,standard,238.41,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-073,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-073,standard,461.21,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-074,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-074,standard,98.09,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-075,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-075,standard,106.24,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-076,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-076,standard,311.72,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-077,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-077,standard,60.27,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-078,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-078,standard,261.91,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-079,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-079,standard,212.64,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-080,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-080,standard,427.46,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-081,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-081,standard,249.68,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-082,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-082,standard,159.06,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-083,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-083,standard,490.84,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-084,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-084,standard,402.68,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-085,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-085,standard,72.32,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-086,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-086,standard,252.62,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-087,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-087,standard,89.18,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-088,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-088,standard,221.45,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-089,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-089,standard,285.03,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-090,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-090,standard,82.91,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-091,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-091,standard,114.53,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-092,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-092,standard,29.39,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-093,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-093,standard,325.86,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-094,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-094,standard,318.79,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-095,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-095,standard,328.95,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-096,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-096,standard,233.26,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-097,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-097,standard,491.8,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-098,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-098,standard,341.61,governed/source,v1,1
REC-20260318-CAMPAIGN_SPEND-099,2026-03-18,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260318-099,standard,467.39,governed/source,v1,1
REC-20260319-WEB_EVENTS-000,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-000,purchase,479.2,governed/source,v1,1
REC-20260319-WEB_EVENTS-001,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-001,standard,76.67,governed/source,v1,1
REC-20260319-WEB_EVENTS-002,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-002,standard,150.48,governed/source,v1,1
REC-20260319-WEB_EVENTS-003,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-003,standard,176.51,governed/source,v1,1
REC-20260319-WEB_EVENTS-004,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-004,standard,167.81,governed/source,v1,1
REC-20260319-WEB_EVENTS-005,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-005,standard,326.88,governed/source,v1,1
REC-20260319-WEB_EVENTS-006,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-006,standard,369.4,governed/source,v1,1
REC-20260319-WEB_EVENTS-007,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-007,standard,402.75,governed/source,v1,1
REC-20260319-WEB_EVENTS-008,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-008,standard,331.68,governed/source,v1,1
REC-20260319-WEB_EVENTS-009,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-009,standard,352.78,governed/source,v1,1
REC-20260319-WEB_EVENTS-010,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-010,standard,178.93,governed/source,v1,1
REC-20260319-WEB_EVENTS-011,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-011,standard,270.62,governed/source,v1,1
REC-20260319-WEB_EVENTS-012,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-012,standard,117.71,governed/source,v1,1
REC-20260319-WEB_EVENTS-013,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-013,standard,133.52,governed/source,v1,1
REC-20260319-WEB_EVENTS-014,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-014,standard,244.66,governed/source,v1,1
REC-20260319-WEB_EVENTS-015,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-015,standard,124.0,governed/source,v1,1
REC-20260319-WEB_EVENTS-016,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-016,standard,367.01,governed/source,v1,1
REC-20260319-WEB_EVENTS-017,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-017,standard,411.86,governed/source,v1,1
REC-20260319-WEB_EVENTS-018,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-018,standard,407.07,governed/source,v1,1
REC-20260319-WEB_EVENTS-019,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-019,purchase,437.84,governed/source,v1,1
REC-20260319-WEB_EVENTS-020,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-020,standard,276.3,governed/source,v1,1
REC-20260319-WEB_EVENTS-021,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-021,standard,242.53,governed/source,v1,1
REC-20260319-WEB_EVENTS-022,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-022,standard,71.24,governed/source,v1,1
REC-20260319-WEB_EVENTS-023,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-023,standard,435.54,governed/source,v1,1
REC-20260319-WEB_EVENTS-024,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-024,standard,260.11,governed/source,v1,1
REC-20260319-WEB_EVENTS-025,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-025,standard,444.69,governed/source,v1,1
REC-20260319-WEB_EVENTS-026,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-026,standard,60.56,governed/source,v1,1
REC-20260319-WEB_EVENTS-027,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-027,standard,289.46,governed/source,v1,1
REC-20260319-WEB_EVENTS-028,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-028,standard,272.44,governed/source,v1,1
REC-20260319-WEB_EVENTS-029,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-029,standard,31.14,governed/source,v1,1
REC-20260319-WEB_EVENTS-030,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-030,standard,34.82,governed/source,v1,1
REC-20260319-WEB_EVENTS-031,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-031,standard,23.88,governed/source,v1,1
REC-20260319-WEB_EVENTS-032,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-032,standard,438.57,governed/source,v1,1
REC-20260319-WEB_EVENTS-033,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-033,standard,359.26,governed/source,v1,1
REC-20260319-WEB_EVENTS-034,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-034,standard,236.92,governed/source,v1,1
REC-20260319-WEB_EVENTS-035,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-035,standard,176.27,governed/source,v1,1
REC-20260319-WEB_EVENTS-036,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-036,standard,183.86,governed/source,v1,1
REC-20260319-WEB_EVENTS-037,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-037,standard,476.0,governed/source,v1,1
REC-20260319-WEB_EVENTS-038,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-038,purchase,394.93,governed/source,v1,1
REC-20260319-WEB_EVENTS-039,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-039,standard,235.38,governed/source,v1,1
REC-20260319-WEB_EVENTS-040,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-040,standard,135.98,governed/source,v1,1
REC-20260319-WEB_EVENTS-041,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-041,standard,457.32,governed/source,v1,1
REC-20260319-WEB_EVENTS-042,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-042,standard,124.19,governed/source,v1,1
REC-20260319-WEB_EVENTS-043,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-043,standard,402.55,governed/source,v1,1
REC-20260319-WEB_EVENTS-044,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-044,standard,118.34,governed/source,v1,1
REC-20260319-WEB_EVENTS-045,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-045,standard,374.13,governed/source,v1,1
REC-20260319-WEB_EVENTS-046,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-046,standard,390.27,governed/source,v1,1
REC-20260319-WEB_EVENTS-047,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-047,standard,306.97,governed/source,v1,1
REC-20260319-WEB_EVENTS-048,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-048,standard,408.91,governed/source,v1,1
REC-20260319-WEB_EVENTS-049,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-049,standard,35.83,governed/source,v1,1
REC-20260319-WEB_EVENTS-050,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-050,standard,268.32,governed/source,v1,1
REC-20260319-WEB_EVENTS-051,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-051,standard,42.01,governed/source,v1,1
REC-20260319-WEB_EVENTS-052,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-052,standard,473.21,governed/source,v1,1
REC-20260319-WEB_EVENTS-053,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-053,standard,253.63,governed/source,v1,1
REC-20260319-WEB_EVENTS-054,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-054,standard,463.98,governed/source,v1,1
REC-20260319-WEB_EVENTS-055,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-055,standard,261.02,governed/source,v1,1
REC-20260319-WEB_EVENTS-056,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-056,standard,283.44,governed/source,v1,1
REC-20260319-WEB_EVENTS-057,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-057,purchase,133.95,governed/source,v1,1
REC-20260319-WEB_EVENTS-058,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-058,standard,114.76,governed/source,v1,1
REC-20260319-WEB_EVENTS-059,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-059,standard,255.1,governed/source,v1,1
REC-20260319-WEB_EVENTS-060,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-060,standard,56.61,governed/source,v1,1
REC-20260319-WEB_EVENTS-061,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-061,standard,75.66,governed/source,v1,1
REC-20260319-WEB_EVENTS-062,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-062,standard,496.83,governed/source,v1,1
REC-20260319-WEB_EVENTS-063,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-063,standard,325.91,governed/source,v1,1
REC-20260319-WEB_EVENTS-064,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-064,standard,265.29,governed/source,v1,1
REC-20260319-WEB_EVENTS-065,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-065,standard,296.67,governed/source,v1,1
REC-20260319-WEB_EVENTS-066,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-066,standard,277.24,governed/source,v1,1
REC-20260319-WEB_EVENTS-067,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-067,standard,150.68,governed/source,v1,1
REC-20260319-WEB_EVENTS-068,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-068,standard,55.28,governed/source,v1,1
REC-20260319-WEB_EVENTS-069,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-069,standard,350.59,governed/source,v1,1
REC-20260319-WEB_EVENTS-070,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-070,standard,429.17,governed/source,v1,1
REC-20260319-WEB_EVENTS-071,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-071,standard,332.36,governed/source,v1,1
REC-20260319-WEB_EVENTS-072,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-072,standard,481.35,governed/source,v1,1
REC-20260319-WEB_EVENTS-073,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-073,standard,366.64,governed/source,v1,1
REC-20260319-WEB_EVENTS-074,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-074,standard,190.05,governed/source,v1,1
REC-20260319-WEB_EVENTS-075,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-075,standard,298.3,governed/source,v1,1
REC-20260319-WEB_EVENTS-076,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-076,purchase,241.46,governed/source,v1,1
REC-20260319-WEB_EVENTS-077,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-077,standard,242.53,governed/source,v1,1
REC-20260319-WEB_EVENTS-078,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-078,standard,385.85,governed/source,v1,1
REC-20260319-WEB_EVENTS-079,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-079,standard,494.07,governed/source,v1,1
REC-20260319-WEB_EVENTS-080,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-080,standard,148.57,governed/source,v1,1
REC-20260319-WEB_EVENTS-081,2026-03-19,WEB_EVENTS,WEB_EVENTS-20260319-081,standard,235.2,governed/source,v1,1
