month,sku_id,market,channel,forecast_locked_at,forecast_method,budget_units,budget_revenue_eur,forecast_basis_units,forecast_units,forecast_revenue_eur
2025-07,SKU-04,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1590,4121.28,1528,1531,3968.35
2025-07,SKU-04,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1039,2827.74,1008,1015,2762.42
2025-07,SKU-04,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,977,2659.0,946,955,2599.13
2025-07,SKU-04,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1698,4621.28,1636,1644,4474.31
2025-07,SKU-04,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1483,4036.13,1421,1414,3848.34
2025-07,SKU-04,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,915,2229.38,884,878,2139.23
2025-07,SKU-04,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,853,2078.32,822,822,2002.79
2025-07,SKU-04,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1483,3613.3,1421,1425,3471.98
2025-07,SKU-04,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1287,3135.75,1229,1241,3023.67
2025-07,SKU-04,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,764,1920.88,733,729,1832.88
2025-07,SKU-04,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,721,1812.77,690,695,1747.4
2025-07,SKU-04,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1256,3157.89,1198,1206,3032.17
2025-07,SKU-04,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1066,2680.18,1035,1040,2614.81
2025-07,SKU-05,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,943,3440.06,912,908,3312.38
2025-07,SKU-05,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,884,3224.83,853,851,3104.45
2025-07,SKU-05,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1535,5599.68,1473,1463,5337.02
2025-07,SKU-05,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1318,4808.06,1260,1253,4570.94
2025-07,SKU-05,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,876,3355.43,845,847,3244.35
2025-07,SKU-05,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,818,3133.27,787,789,3022.19
2025-07,SKU-05,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1423,5450.66,1361,1352,5178.7
2025-07,SKU-05,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1224,4688.41,1177,1176,4504.55
2025-07,SKU-05,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,752,2578.7,721,724,2482.68
2025-07,SKU-05,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,721,2472.4,690,692,2372.95
2025-07,SKU-05,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1231,4221.25,1181,1183,4056.65
2025-07,SKU-05,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1047,3590.29,1016,1033,3542.28
2025-07,SKU-05,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,636,2250.52,605,605,2140.83
2025-07,SKU-05,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,601,2126.67,570,568,2009.9
2025-07,SKU-05,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1035,3662.41,1004,1011,3577.48
2025-07,SKU-05,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,884,3128.09,853,858,3036.08
2025-07,SKU-06,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,853,3766.85,972,974,4301.18
2025-07,SKU-06,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,814,3594.62,783,792,3497.47
2025-07,SKU-06,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1411,6230.98,1349,1350,5961.6
2025-07,SKU-06,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1206,5325.7,1167,1173,5179.97
2025-07,SKU-06,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,806,3737.26,775,776,3598.16
2025-07,SKU-06,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,752,3486.87,721,724,3357.04
2025-07,SKU-06,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1318,6111.3,1260,1267,5874.83
2025-07,SKU-06,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1117,5179.31,1078,1064,4933.56
2025-07,SKU-06,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,691,2868.37,660,653,2710.63
2025-07,SKU-06,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,659,2735.54,628,616,2557.04
2025-07,SKU-06,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1117,4636.71,1078,1074,4458.22
2025-07,SKU-06,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,973,4038.96,942,943,3914.43
2025-07,SKU-06,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,597,2557.26,566,560,2398.77
2025-07,SKU-06,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,558,2390.2,527,526,2253.13
2025-07,SKU-06,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,946,4052.21,915,919,3936.55
2025-07,SKU-06,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,822,3521.05,1015,1032,4420.59
2025-07,SKU-07,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,783,3157.06,752,767,3092.54
2025-07,SKU-07,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,733,2955.46,702,712,2870.78
2025-07,SKU-07,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1287,5189.18,1229,1229,4955.33
2025-07,SKU-07,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1097,4423.1,1066,1038,4185.22
2025-07,SKU-07,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,727,3077.83,818,822,3480.02
2025-07,SKU-07,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,690,2921.18,659,662,2802.64
2025-07,SKU-07,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1175,4974.48,1136,1152,4877.11
2025-07,SKU-07,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1008,4267.47,977,997,4220.9
2025-07,SKU-07,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,632,2395.33,601,596,2258.89
2025-07,SKU-07,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,601,2277.84,570,570,2160.35
2025-07,SKU-07,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1008,3820.4,977,963,3649.85
2025-07,SKU-07,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,884,3350.43,853,865,3278.42
2025-07,SKU-07,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,539,2108.05,553,552,2158.89
2025-07,SKU-07,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,508,1986.81,477,468,1830.37
2025-07,SKU-07,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,853,3336.12,822,827,3234.43
2025-07,SKU-07,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,752,2941.1,721,729,2851.15
2025-07,SKU-08,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,721,3391.58,690,695,3269.28
2025-07,SKU-08,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,663,3118.75,632,637,2996.45
2025-07,SKU-08,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1142,5371.97,1103,1116,5249.66
2025-07,SKU-08,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,977,4595.81,946,941,4426.46
2025-07,SKU-08,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,659,3254.93,628,614,3032.67
2025-07,SKU-08,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,628,3101.82,597,601,2968.46
2025-07,SKU-08,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1064,5255.31,1033,1035,5112.07
2025-07,SKU-08,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,915,4519.37,884,887,4381.07
2025-07,SKU-08,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,570,2520.4,539,542,2396.59
2025-07,SKU-08,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,539,2383.33,508,512,2263.94
2025-07,SKU-08,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,915,4045.91,884,891,3939.79
2025-07,SKU-08,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,791,3497.61,760,774,3422.44
2025-07,SKU-08,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,496,2263.19,465,463,2112.61
2025-07,SKU-08,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,469,2139.99,438,433,1975.73
2025-07,SKU-08,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,783,3572.74,752,752,3431.29
2025-07,SKU-08,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,679,3098.2,648,649,2961.31
2025-07,SKU-09,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1760,2872.32,1698,1690,2758.08
2025-07,SKU-09,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,1643,2681.38,1581,1572,2565.5
2025-07,SKU-09,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,2873,4688.74,2758,2772,4523.9
2025-07,SKU-09,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,2481,4048.99,2388,2406,3926.59
2025-07,SKU-09,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1636,2803.45,1574,1590,2724.62
2025-07,SKU-09,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,1541,2640.66,1479,1479,2534.41
2025-07,SKU-09,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,2656,4551.32,2555,2576,4414.23
2025-07,SKU-09,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,2299,3939.57,2206,2209,3785.34
2025-07,SKU-09,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1423,2183.0,1361,1375,2109.36
2025-07,SKU-09,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,1337,2051.06,1279,1263,1937.54
2025-07,SKU-09,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,2299,3526.85,2206,2207,3385.71
2025-07,SKU-09,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1989,3051.29,1919,1934,2966.91
2025-07,SKU-09,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1193,1888.57,1154,1133,1793.58
2025-07,SKU-09,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,1113,1761.92,1074,1084,1716.02
2025-07,SKU-09,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1931,3056.85,1861,1865,2952.37
2025-07,SKU-09,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1667,2638.93,1605,1614,2555.03
2025-07,SKU-10,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1206,3357.5,1167,1169,3254.5
2025-07,SKU-10,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,1136,3162.62,1097,1108,3084.67
2025-07,SKU-10,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1960,5456.64,1890,1881,5236.7
2025-07,SKU-10,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1698,4727.23,1636,1640,4565.76
2025-07,SKU-10,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1131,3306.14,1092,1081,3159.98
2025-07,SKU-10,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,1043,3048.9,1012,1006,2940.74
2025-07,SKU-10,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1830,5349.46,1768,1770,5174.06
2025-07,SKU-10,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1580,4618.66,1518,1504,4396.49
2025-07,SKU-10,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,973,2546.3,942,945,2473.03
2025-07,SKU-10,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,915,2394.52,884,907,2373.58
2025-07,SKU-10,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1582,4140.03,1520,1535,4017.03
2025-07,SKU-10,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1383,3619.26,1321,1324,3464.86
2025-07,SKU-10,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,822,2219.79,791,793,2141.48
2025-07,SKU-10,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,780,2106.37,749,743,2006.46
2025-07,SKU-10,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1353,3653.75,1291,1278,3451.21
2025-07,SKU-10,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1145,3092.05,1106,1109,2994.83
2025-07,SKU-11,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,1047,3316.9,1016,1016,3218.69
2025-07,SKU-11,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,977,3095.14,946,958,3034.94
2025-07,SKU-11,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1720,5448.96,1658,1666,5277.89
2025-07,SKU-11,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1485,4704.48,1423,1411,4470.05
2025-07,SKU-11,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,977,3249.89,946,943,3136.8
2025-07,SKU-11,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,915,3043.66,884,876,2913.93
2025-07,SKU-11,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1605,5338.87,1543,1533,5099.37
2025-07,SKU-11,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1384,4603.74,1322,1318,4384.2
2025-07,SKU-11,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,853,2540.17,822,833,2480.61
2025-07,SKU-11,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,791,2355.53,760,767,2284.06
2025-07,SKU-11,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1384,4121.44,1322,1334,3972.55
2025-07,SKU-11,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1183,3522.88,1144,1133,3373.98
2025-07,SKU-11,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,721,2215.6,690,688,2114.2
2025-07,SKU-11,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,679,2086.54,648,652,2003.57
2025-07,SKU-11,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1167,3586.14,1128,1145,3518.54
2025-07,SKU-11,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1004,3085.25,973,963,2959.26
2025-07,SKU-12,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,977,3376.51,946,936,3234.82
2025-07,SKU-12,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,915,3162.24,884,886,3062.02
2025-07,SKU-12,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1601,5533.06,1539,1527,5277.31
2025-07,SKU-12,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1384,4783.1,1322,1351,4669.06
2025-07,SKU-12,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,915,3320.35,884,885,3211.49
2025-07,SKU-12,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,853,3095.37,1074,1074,3897.33
2025-07,SKU-12,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1485,5388.77,1423,1426,5174.67
2025-07,SKU-12,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1287,4670.27,1229,1233,4474.31
2025-07,SKU-12,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,785,2550.18,754,755,2452.72
2025-07,SKU-12,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,744,2416.99,713,709,2303.29
2025-07,SKU-12,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1287,4181.0,1229,1229,3992.58
2025-07,SKU-12,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1097,3563.76,1066,1065,3459.8
2025-07,SKU-12,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,663,2222.59,632,630,2111.96
2025-07,SKU-12,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,628,2105.26,597,594,1991.28
2025-07,SKU-12,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1066,3573.57,1035,1032,3459.59
2025-07,SKU-12,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,918,3077.43,887,892,2990.27
2025-07,SKU-13,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,903,2774.02,872,872,2678.78
2025-07,SKU-13,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,845,2595.84,814,801,2460.67
2025-07,SKU-13,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1473,4525.06,1411,1412,4337.66
2025-07,SKU-13,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1285,3947.52,1227,1233,3787.78
2025-07,SKU-13,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,845,2725.63,814,817,2635.32
2025-07,SKU-13,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,783,2525.64,752,749,2415.97
2025-07,SKU-13,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1380,4451.33,1318,1307,4215.86
2025-07,SKU-13,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1173,3783.63,1134,1130,3644.93
2025-07,SKU-13,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,721,2082.02,690,691,1995.39
2025-07,SKU-13,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,690,1992.5,659,660,1905.87
2025-07,SKU-13,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1173,3387.25,1134,1136,3280.4
2025-07,SKU-13,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1008,2910.78,977,978,2824.15
2025-07,SKU-13,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,628,1871.34,597,594,1770.02
2025-07,SKU-13,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,570,1698.51,539,535,1594.21
2025-07,SKU-13,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,977,2911.3,946,969,2887.46
2025-07,SKU-13,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,853,2541.8,822,811,2416.65
2025-07,SKU-14,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,752,2671.1,721,720,2557.44
2025-07,SKU-14,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,694,2465.09,663,668,2372.74
2025-07,SKU-14,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1206,4283.71,1167,1163,4130.98
2025-07,SKU-14,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1035,3676.32,1004,1005,3569.76
2025-07,SKU-14,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,690,2573.42,659,654,2439.16
2025-07,SKU-14,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,659,2457.81,628,628,2342.19
2025-07,SKU-14,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1117,4165.96,1078,1075,4009.32
2025-07,SKU-14,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,973,3628.9,942,934,3483.45
2025-07,SKU-14,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,601,2006.67,570,574,1916.52
2025-07,SKU-14,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,570,1903.16,539,538,1796.32
2025-07,SKU-14,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,973,3248.73,942,931,3108.5
2025-07,SKU-14,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,845,2821.35,814,808,2697.82
2025-07,SKU-14,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,508,1750.28,477,482,1660.7
2025-07,SKU-14,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,477,1643.47,446,453,1560.78
2025-07,SKU-14,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,822,2832.15,791,779,2684.0
2025-07,SKU-14,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,721,2484.16,690,681,2346.34
2025-07,SKU-15,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,663,2800.51,632,628,2652.67
2025-07,SKU-15,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,632,2669.57,601,600,2534.4
2025-07,SKU-15,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1066,4502.78,1035,1027,4338.05
2025-07,SKU-15,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,934,3945.22,903,908,3835.39
2025-07,SKU-15,North,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,628,2785.31,597,600,2661.12
2025-07,SKU-15,North,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,589,2612.33,558,566,2510.32
2025-07,SKU-15,North,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1004,4452.94,973,980,4346.5
2025-07,SKU-15,North,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,872,3867.49,841,833,3694.52
2025-07,SKU-15,South,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,539,2140.13,508,508,2017.04
2025-07,SKU-15,South,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,508,2017.04,477,471,1870.13
2025-07,SKU-15,South,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,872,3462.33,841,843,3347.18
2025-07,SKU-15,South,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,752,2985.86,721,724,2874.69
2025-07,SKU-15,West,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,469,1921.62,438,433,1774.12
2025-07,SKU-15,West,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,434,1778.22,454,454,1860.17
2025-07,SKU-15,West,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,733,3003.31,784,796,3261.43
2025-07,SKU-15,West,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,632,2589.48,601,602,2466.56
2025-07,SKU-16,Central,Convenience,2025-06-30,calendar_plan_v1_no_realized_demand,822,2446.27,791,794,2362.94
2025-07,SKU-16,Central,Ecommerce,2025-06-30,calendar_plan_v1_no_realized_demand,783,2330.21,752,756,2249.86
2025-07,SKU-16,Central,Grocery,2025-06-30,calendar_plan_v1_no_realized_demand,1353,4026.53,1291,1302,3874.75
2025-07,SKU-16,Central,Wholesale,2025-06-30,calendar_plan_v1_no_realized_demand,1146,3410.5,1107,1099,3270.62
